2018-12-24 11:32:20.971552,24.6534401661,420,3
2018-12-24 11:32:39.897785,24.6534401661,403,0
2018-12-24 11:32:59.261215,24.6534401661,403,0
2018-12-24 11:33:18.276336,24.6534401661,417,2
2018-12-24 11:33:37.207693,24.6534401661,481,12
2018-12-24 11:33:56.134326,24.6534401661,424,3
2018-12-24 11:34:15.177740,24.6534401661,420,3
2018-12-24 11:34:34.507032,24.6534401661,417,2
2018-12-24 11:34:53.460050,24.6534401661,417,2
2018-12-24 11:35:12.437853,24.6534401661,406,0
2018-12-24 11:35:31.388253,24.6534401661,413,1
2018-12-24 11:35:50.754228,24.6534401661,427,4
2018-12-24 11:36:09.734832,24.6534401661,403,0
2018-12-24 11:36:28.750743,24.6534401661,402,0
2018-12-24 11:36:47.677709,24.6534401661,406,0
2018-12-24 11:37:07.094331,24.6534401661,406,0
2018-12-24 11:37:26.070237,24.6534401661,422,3
2018-12-24 11:37:45.019470,24.6534401661,447,7
2018-12-24 11:38:04.018742,24.6534401661,415,2
2018-12-24 11:38:22.997296,24.6534401661,409,1
2018-12-24 11:38:42.364934,24.6534401661,406,0
2018-12-24 11:39:01.308014,24.6534401661,410,1
2018-12-24 11:39:20.323859,24.6534401661,408,1
2018-12-24 11:39:39.244220,24.6534401661,410,1
2018-12-24 11:39:58.621277,24.6534401661,410,1
2018-12-24 11:40:17.660982,24.6534401661,414,2
2018-12-24 11:40:36.591364,24.6534401661,410,1
2018-12-24 11:40:55.571620,24.6534401661,410,1
2018-12-24 11:41:14.979044,24.6534401661,405,0
2018-12-24 11:41:33.970184,24.6534401661,462,9
2018-12-24 11:41:52.901558,24.6534401661,426,3
2018-12-24 11:42:11.922251,24.6534401661,417,2
2018-12-24 11:42:31.336577,24.6534401661,414,2
2018-12-24 11:42:50.293789,24.6534401661,417,2
2018-12-24 11:43:09.307941,24.6534401661,408,1
2018-12-24 11:43:28.266895,24.6534401661,423,3
2018-12-24 11:43:47.220342,24.6534401661,400,0
2018-12-24 11:44:06.649656,24.6534401661,418,2
2018-12-24 11:44:25.676742,24.6534401661,410,1
2018-12-24 11:44:44.653292,24.6534401661,455,8
2018-12-24 11:45:03.641532,24.6534401661,403,0
2018-12-24 11:45:23.021741,24.6534401661,403,0
2018-12-24 11:45:41.940982,24.6534401661,403,0
2018-12-24 11:46:00.908676,24.6534401661,451,7
2018-12-24 11:46:19.904474,24.6534401661,422,3
2018-12-24 11:46:39.274840,24.6534401661,409,1
2018-12-24 11:46:58.181047,24.6534401661,403,0
2018-12-24 11:47:17.247228,24.6534401661,403,0
2018-12-24 11:47:36.229594,24.6534401661,421,3
2018-12-24 11:47:55.154330,24.6534401661,421,3
2018-12-24 11:48:14.684065,24.6534401661,426,3
2018-12-24 11:48:33.619939,24.6534401661,444,6
2018-12-24 11:48:52.584037,24.6534401661,432,4
2018-12-24 11:49:11.611823,24.6534401661,436,5
2018-12-24 11:49:31.073545,24.6534401661,417,2
2018-12-24 11:49:50.016894,24.6534401661,421,3
2018-12-24 11:50:08.996546,24.6534401661,508,16
2018-12-24 11:50:27.985721,24.6534401661,473,11
2018-12-24 11:50:47.298506,24.6534401661,432,4
2018-12-24 11:51:06.318049,24.6534401661,463,9
2018-12-24 11:51:25.314231,24.6534401661,486,13
2018-12-24 11:51:44.300993,24.6534401661,432,4
2018-12-24 11:52:03.728344,24.6534401661,481,12
2018-12-24 11:52:24.671646,24.6534401661,495,14
2018-12-24 11:52:45.632639,24.6534401661,548,22
2018-12-24 11:53:06.591779,24.6534401661,486,13
2018-12-24 11:53:27.618967,24.6534401661,524,18
2018-12-24 11:53:49.011224,24.6534401661,530,19
2018-12-24 11:54:10.018973,24.6534401661,497,14
2018-12-24 11:54:31.008686,24.6534401661,524,18
2018-12-24 11:54:51.901328,24.6534401661,497,14
2018-12-24 11:55:13.317238,24.6534401661,481,12
2018-12-24 11:55:34.220250,24.6534401661,459,8
2018-12-24 11:55:55.198551,24.6534401661,463,9
2018-12-24 11:56:16.181544,24.6534401661,456,8
2018-12-24 11:56:37.589558,24.6534401661,463,9
2018-12-24 11:56:58.543603,24.6534401661,432,4
2018-12-24 11:57:19.631769,24.6534401661,426,3
2018-12-24 11:57:40.596285,24.6534401661,417,2
2018-12-24 11:58:01.491595,24.6534401661,421,3
2018-12-24 11:58:22.964813,24.6534401661,421,3
2018-12-24 11:58:43.885605,24.6534401661,413,1
2018-12-24 11:59:04.865027,24.6534401661,442,6
2018-12-24 11:59:25.816328,24.6534401661,417,2
2018-12-24 11:59:47.241017,24.6534401661,417,2
2018-12-24 12:00:08.201892,24.6534401661,473,11
2018-12-24 12:00:29.124546,24.6534401661,426,3
2018-12-24 12:00:50.035780,24.6534401661,409,1
2018-12-24 12:01:11.477080,24.6534401661,409,1
2018-12-24 12:01:32.454879,24.6534401661,413,1
2018-12-24 12:01:53.363114,24.6534401661,421,3
2018-12-24 12:02:13.653176,24.6534401661,417,2
2018-12-24 12:02:32.980864,24.6534401661,413,1
2018-12-24 12:02:51.906530,24.6534401661,436,5
2018-12-24 12:03:10.904107,24.6534401661,442,6
2018-12-24 12:03:29.850397,24.6534401661,409,1
2018-12-24 12:03:48.788567,24.6534401661,457,8
2018-12-24 12:04:08.184057,24.6534401661,410,1
2018-12-24 12:04:27.228291,24.6534401661,408,1
2018-12-24 12:04:46.206940,24.6534401661,400,0
2018-12-24 12:05:05.201292,24.6534401661,426,3
2018-12-24 12:05:24.619808,24.6534401661,497,14
2018-12-24 12:05:43.575749,24.6534401661,422,3
2018-12-24 12:06:02.586732,24.6534401661,442,6
2018-12-24 12:06:21.571666,24.6534401661,418,2
2018-12-24 12:06:41.018402,24.6534401661,446,7
2018-12-24 12:06:59.979186,24.6534401661,561,24
2018-12-24 12:07:19.078469,24.6534401661,470,10
2018-12-24 12:07:38.045567,24.6534401661,426,3
2018-12-24 12:07:56.984918,24.6534401661,426,3
2018-12-24 12:08:16.458540,24.6534401661,426,3
2018-12-24 12:08:35.414104,24.6534401661,418,2
2018-12-24 12:08:54.388887,24.6534401661,432,4
2018-12-24 12:09:13.355526,24.6534401661,418,2
2018-12-24 12:09:32.767183,24.6534401661,408,1
2018-12-24 12:09:51.719838,24.6534401661,432,4
2018-12-24 12:10:10.726268,24.6534401661,413,1
2018-12-24 12:10:29.756201,24.6534401661,405,0
2018-12-24 12:10:49.077527,24.6534401661,461,9
2018-12-24 12:11:08.073256,24.6534401661,442,6
2018-12-24 12:11:27.042937,24.6534401661,413,1
2018-12-24 12:11:46.023874,24.1983134289,409,1
2018-12-24 12:12:05.441060,24.6534401661,423,3
2018-12-24 12:12:24.427399,24.6534401661,433,5
2018-12-24 12:12:43.416716,24.6534401661,473,11
2018-12-24 12:13:02.392562,24.6534401661,426,3
2018-12-24 12:13:21.412541,24.6534401661,409,1
2018-12-24 12:13:40.773841,24.6534401661,433,5
2018-12-24 12:13:59.726861,24.1983134289,400,0
2018-12-24 12:14:18.809498,24.1983134289,413,1
2018-12-24 12:14:37.741238,24.1983134289,413,1
2018-12-24 12:14:57.114382,24.6534401661,417,2
2018-12-24 12:15:16.147434,24.1983134289,413,1
2018-12-24 12:15:35.139368,24.1983134289,405,0
2018-12-24 12:15:54.048391,24.1983134289,422,3
2018-12-24 12:16:13.541244,24.6534401661,483,12
2018-12-24 12:16:32.496879,24.6534401661,452,7
2018-12-24 12:16:51.495301,24.6534401661,452,7
2018-12-24 12:17:10.628886,24.6534401661,405,0
2018-12-24 12:17:29.638501,24.6534401661,409,1
2018-12-24 12:17:49.099106,24.1983134289,422,131
2018-12-24 12:18:08.221076,24.6534401661,438,5
2018-12-24 12:18:27.336987,24.6534401661,446,7
2018-12-24 12:18:46.413153,24.6534401661,438,5
2018-12-24 12:19:05.941803,24.1983134289,438,5
2018-12-24 12:19:25.048463,24.6534401661,409,1
2018-12-24 12:19:44.106908,24.1983134289,418,2
2018-12-24 12:20:03.260401,24.6534401661,433,5
2018-12-24 12:20:22.764291,24.6534401661,447,7
2018-12-24 12:20:41.870298,24.1983134289,433,5
2018-12-24 12:21:00.986505,24.1983134289,465,9
2018-12-24 12:21:20.181188,24.1983134289,465,9
2018-12-24 12:21:39.712750,24.1983134289,452,7
2018-12-24 12:21:58.811105,24.6534401661,433,5
2018-12-24 12:22:17.993056,24.1983134289,481,12
2018-12-24 12:22:37.080319,24.6534401661,502,15
2018-12-24 12:22:56.156667,24.6534401661,518,17
2018-12-24 12:23:15.751662,24.1983134289,478,11
2018-12-24 12:23:34.859790,24.6534401661,465,9
2018-12-24 12:23:53.955483,24.1983134289,427,4
2018-12-24 12:24:13.080928,24.1983134289,465,9
2018-12-24 12:24:32.570147,24.1983134289,462,9
2018-12-24 12:24:51.669909,24.1983134289,407,1
2018-12-24 12:25:10.820278,24.1983134289,416,2
2018-12-24 12:25:29.927673,24.6534401661,446,7
2018-12-24 12:25:49.440808,24.1983134289,455,8
2018-12-24 12:26:08.569379,24.1983134289,505,15
2018-12-24 12:26:27.692380,24.1983134289,446,7
2018-12-24 12:26:46.755921,24.1983134289,505,15
2018-12-24 12:27:05.851302,24.1983134289,446,7
2018-12-24 12:27:25.435232,24.1983134289,570,25
2018-12-24 12:27:44.469402,24.1983134289,545,22
2018-12-24 12:28:03.619053,24.1983134289,459,8
2018-12-24 12:28:22.756150,24.6534401661,450,7
2018-12-24 12:28:42.290529,24.1983134289,421,3
2018-12-24 12:29:01.379607,24.1983134289,421,3
2018-12-24 12:29:20.523262,24.1983134289,492,14
2018-12-24 12:29:39.623956,24.1983134289,481,12
2018-12-24 12:29:59.089621,24.6534401661,483,12
2018-12-24 12:30:18.286330,24.1983134289,500,15
2018-12-24 12:30:37.374101,24.1983134289,441,6
2018-12-24 12:30:56.457067,24.1983134289,432,4
2018-12-24 12:31:16.036602,24.1983134289,481,12
2018-12-24 12:31:35.140784,24.6534401661,446,7
2018-12-24 12:31:54.231791,24.1983134289,492,14
2018-12-24 12:32:13.324980,24.1983134289,455,8
2018-12-24 12:32:32.381632,24.1983134289,432,4
2018-12-24 12:32:51.901353,24.1983134289,416,2
2018-12-24 12:33:11.066758,24.1983134289,446,7
2018-12-24 12:33:30.167432,24.1983134289,432,4
2018-12-24 12:33:49.257166,24.1983134289,459,8
2018-12-24 12:34:08.813449,24.1983134289,542,21
2018-12-24 12:34:27.956485,24.1983134289,518,17
2018-12-24 12:34:47.078350,24.1983134289,446,7
2018-12-24 12:35:06.176290,24.1983134289,470,10
2018-12-24 12:35:25.752690,24.1983134289,476,11
2018-12-24 12:35:44.828881,24.1983134289,492,14
2018-12-24 12:36:04.003333,24.1983134289,545,22
2018-12-24 12:36:23.177418,24.1983134289,481,12
2018-12-24 12:36:42.252032,24.1983134289,464,9
2018-12-24 12:37:01.842090,24.1983134289,432,4
2018-12-24 12:37:21.005823,24.1983134289,492,14
2018-12-24 12:37:40.147066,24.1983134289,492,14
2018-12-24 12:37:59.258002,24.1983134289,455,8
2018-12-24 12:38:18.911968,24.1983134289,432,4
2018-12-24 12:38:38.013412,24.1983134289,441,6
2018-12-24 12:38:57.163919,24.1983134289,416,2
2018-12-24 12:39:16.391573,24.1983134289,446,7
2018-12-24 12:39:35.894989,24.1983134289,518,17
2018-12-24 12:39:55.050055,24.1983134289,591,29
2018-12-24 12:40:14.245523,24.1983134289,500,15
2018-12-24 12:40:33.387027,24.1983134289,518,17
2018-12-24 12:40:52.979635,24.1983134289,441,6
2018-12-24 12:41:12.153428,24.1983134289,421,3
2018-12-24 12:41:31.310944,24.1983134289,432,4
2018-12-24 12:41:50.404936,24.1983134289,459,8
2018-12-24 12:42:09.568920,24.1983134289,459,8
2018-12-24 12:42:29.162339,112.135234298,455,8
2018-12-24 12:42:48.053919,24.1983134289,545,22
2018-12-24 12:43:06.936430,24.1983134289,464,9
2018-12-24 12:43:25.824674,24.1983134289,421,3
2018-12-24 12:43:45.036220,24.1983134289,476,11
2018-12-24 12:44:04.926060,24.1983134289,441,6
2018-12-24 12:44:23.753388,24.1983134289,421,3
2018-12-24 12:44:42.540290,24.1983134289,455,8
2018-12-24 12:45:01.781376,24.1983134289,411,1
2018-12-24 12:45:20.638155,24.1983134289,405,0
2018-12-24 12:45:39.438992,24.1983134289,411,1
2018-12-24 12:45:58.226485,24.1983134289,400,0
2018-12-24 12:46:17.132984,24.1983134289,520,18
2018-12-24 12:46:36.327093,24.1983134289,524,18
2018-12-24 12:46:55.094443,24.1983134289,520,18
2018-12-24 12:47:13.997871,24.1983134289,463,9
2018-12-24 12:47:32.760082,24.1983134289,418,2
2018-12-24 12:47:51.956855,24.1983134289,452,7
2018-12-24 12:48:10.759750,24.1983134289,457,8
2018-12-24 12:48:29.641153,24.1983134289,434,5
2018-12-24 12:48:48.415061,24.1983134289,452,7
2018-12-24 12:49:07.707753,24.1983134289,416,2
2018-12-24 12:49:26.562808,24.1983134289,427,4
2018-12-24 12:49:45.391781,24.1983134289,475,11
2018-12-24 12:50:04.272326,24.1983134289,448,7
2018-12-24 12:50:23.113212,24.1983134289,448,7
2018-12-24 12:50:42.369657,24.1983134289,478,11
2018-12-24 12:51:01.130972,24.1983134289,634,35
2018-12-24 12:51:20.039995,24.1983134289,580,27
2018-12-24 12:51:38.803179,24.1983134289,524,18
2018-12-24 12:51:58.045955,24.1983134289,463,9
2018-12-24 12:52:16.932213,24.1983134289,452,7
2018-12-24 12:52:35.763467,24.1983134289,495,14
2018-12-24 12:52:54.563029,24.1983134289,478,11
2018-12-24 12:53:13.872953,24.1983134289,634,35
2018-12-24 12:53:32.719571,24.1983134289,542,21
2018-12-24 12:53:51.522892,24.1983134289,615,32
2018-12-24 12:54:10.374369,24.1983134289,485,12
2018-12-24 12:54:29.203095,24.1983134289,478,11
2018-12-24 12:54:48.469180,24.1983134289,520,18
2018-12-24 12:55:07.300907,24.1983134289,466,10
2018-12-24 12:55:26.173474,24.1983134289,524,18
2018-12-24 12:55:44.968952,24.1983134289,524,18
2018-12-24 12:56:04.291934,24.1983134289,520,18
2018-12-24 12:56:23.145674,24.1983134289,463,9
2018-12-24 12:56:42.006796,24.1983134289,463,9
2018-12-24 12:57:00.810826,24.1983134289,425,3
2018-12-24 12:57:20.153208,24.1983134289,488,13
2018-12-24 12:57:38.970295,24.1983134289,457,8
2018-12-24 12:57:57.808038,24.1983134289,444,6
2018-12-24 12:58:16.735028,24.1983134289,567,25
2018-12-24 12:58:35.507657,24.1983134289,524,18
2018-12-24 12:58:54.776856,24.1983134289,463,9
2018-12-24 12:59:13.684247,24.1983134289,524,18
2018-12-24 12:59:32.497381,24.1983134289,530,19
2018-12-24 12:59:51.287194,24.1983134289,466,10
2018-12-24 13:00:10.644705,24.1983134289,502,15
2018-12-24 13:00:29.494956,24.1983134289,488,13
2018-12-24 13:00:48.323358,24.1983134289,488,13
2018-12-24 13:01:07.179640,24.1983134289,524,18
2018-12-24 13:01:26.472792,24.1983134289,457,8
2018-12-24 13:01:45.300448,24.1983134289,478,11
2018-12-24 13:02:04.139303,24.1983134289,634,35
2018-12-24 13:02:22.985391,24.1983134289,567,25
2018-12-24 13:02:41.747974,24.1983134289,488,13
2018-12-24 13:03:01.026270,24.1983134289,542,21
2018-12-24 13:03:19.936695,24.1983134289,615,32
2018-12-24 13:03:38.773336,24.1983134289,502,15
2018-12-24 13:03:57.573916,24.1983134289,485,12
2018-12-24 13:04:17.017624,24.1983134289,411,1
2018-12-24 13:04:35.871271,24.1983134289,403,0
2018-12-24 13:04:54.713388,24.1983134289,500,15
2018-12-24 13:05:13.623349,24.1983134289,520,18
2018-12-24 13:05:32.848326,24.1983134289,452,7
2018-12-24 13:05:51.681249,24.1983134289,466,10
2018-12-24 13:06:10.537203,24.1983134289,495,14
2018-12-24 13:06:29.402247,24.1983134289,567,25
2018-12-24 13:06:48.205312,24.1983134289,520,18
2018-12-24 13:07:07.502977,24.1983134289,548,22
2018-12-24 13:07:26.398566,24.1983134289,629,34
2018-12-24 13:07:45.233013,24.1983134289,594,29
2018-12-24 13:08:04.072712,24.1983134289,542,21
2018-12-24 13:08:23.400485,24.1983134289,515,17
2018-12-24 13:08:42.231702,24.1983134289,539,21
2018-12-24 13:09:01.084340,24.1983134289,567,25
2018-12-24 13:09:20.955259,24.1983134289,726,49
2018-12-24 13:09:40.175646,24.1983134289,650,38
2018-12-24 13:09:58.986074,24.1983134289,588,28
2018-12-24 13:10:17.908219,24.1983134289,634,35
2018-12-24 13:10:36.759182,24.1983134289,666,40
2018-12-24 13:10:55.573645,24.1983134289,650,38
2018-12-24 13:11:14.953836,24.1983134289,650,38
2018-12-24 13:11:33.812727,24.1983134289,643,37
2018-12-24 13:11:52.706764,24.1983134289,500,15
2018-12-24 13:12:11.580370,24.1983134289,485,12
2018-12-24 13:12:30.941949,24.1983134289,448,7
2018-12-24 13:12:49.757347,24.1983134289,466,10
2018-12-24 13:13:08.673738,24.1983134289,502,15
2018-12-24 13:13:27.577790,24.1983134289,623,33
2018-12-24 13:13:46.812428,24.1983134289,515,17
2018-12-24 13:14:05.711266,24.1983134289,524,18
2018-12-24 13:14:24.595701,24.1983134289,520,18
2018-12-24 13:14:43.433317,24.1983134289,452,7
2018-12-24 13:15:02.304407,24.1983134289,515,17
2018-12-24 13:15:21.571316,24.1983134289,488,13
2018-12-24 13:15:40.394380,24.1983134289,539,21
2018-12-24 13:15:59.261210,24.1983134289,567,25
2018-12-24 13:16:18.196479,24.1983134289,580,27
2018-12-24 13:16:37.496468,24.1983134289,588,28
2018-12-24 13:16:56.330032,24.1983134289,594,29
2018-12-24 13:17:15.432422,23.862036268,478,11
2018-12-24 13:17:34.273514,24.1983134289,475,11
2018-12-24 13:17:53.509390,24.1983134289,524,18
2018-12-24 13:18:12.396185,24.1983134289,574,26
2018-12-24 13:18:31.243600,24.1983134289,588,28
2018-12-24 13:18:50.073652,24.1983134289,574,26
2018-12-24 13:19:08.909587,24.1983134289,495,14
2018-12-24 13:19:28.218034,24.1983134289,502,15
2018-12-24 13:19:47.071898,24.1983134289,553,23
2018-12-24 13:20:05.972295,24.1983134289,553,23
2018-12-24 13:20:24.836744,23.862036268,565,25
2018-12-24 13:20:44.163905,23.862036268,530,19
2018-12-24 13:21:03.020694,24.1983134289,502,15
2018-12-24 13:21:21.911501,24.1983134289,502,15
2018-12-24 13:21:40.719844,24.1983134289,580,27
2018-12-24 13:21:59.982245,23.862036268,539,21
2018-12-24 13:22:18.903267,24.1983134289,565,25
2018-12-24 13:22:37.728151,24.1983134289,515,17
2018-12-24 13:22:56.566230,24.1983134289,495,14
2018-12-24 13:23:15.456246,24.1983134289,463,9
2018-12-24 13:23:34.729876,23.862036268,548,22
2018-12-24 13:23:53.520813,24.1983134289,594,29
2018-12-24 13:24:12.458622,24.1983134289,524,18
2018-12-24 13:24:31.314437,24.1983134289,539,21
2018-12-24 13:24:50.599808,24.1983134289,488,13
2018-12-24 13:25:09.477516,24.1983134289,466,10
2018-12-24 13:25:28.349837,24.1983134289,565,25
2018-12-24 13:25:47.140242,24.1983134289,539,21
2018-12-24 13:26:06.414630,23.862036268,515,17
2018-12-24 13:26:25.327680,24.1983134289,553,23
2018-12-24 13:26:44.124057,23.862036268,567,25
2018-12-24 13:27:02.953077,24.1983134289,553,23
2018-12-24 13:27:21.792845,24.1983134289,542,21
2018-12-24 13:27:41.048646,24.1983134289,520,18
2018-12-24 13:27:59.869365,24.1983134289,478,11
2018-12-24 13:28:18.802519,23.862036268,530,19
2018-12-24 13:28:37.603214,23.862036268,588,28
2018-12-24 13:28:56.877939,24.1983134289,502,15
2018-12-24 13:29:15.757184,24.1983134289,565,25
2018-12-24 13:29:34.581074,24.1983134289,548,22
2018-12-24 13:29:53.385586,23.862036268,452,7
2018-12-24 13:30:12.711904,23.862036268,466,10
2018-12-24 13:30:31.549834,23.862036268,520,18
2018-12-24 13:30:50.375056,24.1983134289,565,25
